distance,BB84,E91
1,0.280013498441131,0.10714605355051683
2,0.27806476815246006,0.11340642549782073
3,0.29292711273557137,0.11801342581390348
4,0.2930932478460177,0.1237428457677776
5,0.30171123295007723,0.1370247595720493
6,0.29931738949947173,0.14410216752800492
7,0.31144478706398343,0.15934712149358865
8,0.3131141360853534,0.16097814956993198
9,0.31783523696127,0.16619387813213368
10,0.3213855046469169,0.1801064187245209
11,0.32754520054699143,0.18482873740582126
12,0.33097093934571836,0.19652669468095907
13,0.3326489058008055,0.20620574396694968
14,0.33986310520662144,0.21462081111576045
15,0.3482385268370256,0.22006184323874042
16,0.35263124876233826,0.22628766466936373
17,0.3612101884333654,0.23931351983172974
18,0.36185508867503996,0.24881349805329397
19,0.3681263439535798,0.2567282403117597
20,0.36790546627414544,0.26261172529012766
21,0.3699628460102176,0.2744161409045187
22,0.3817657672014983,0.2773835531616787
23,0.3781680177734672,0.2877473490242005
24,0.39177913058646374,0.30521745184073007
25,0.39412639733683313,0.3106793446650569
26,0.4017258260057034,0.3120503532714296
27,0.40662205588571,0.3308979403255377
28,0.4033028574223966,0.32929203085557085
29,0.4189476224156868,0.3404910896182459
30,0.41536020743773117,0.35522696743444215
31,0.4263982109774712,0.35206314652370224
32,0.4271159844675084,0.37629626981512054
33,0.42689565006314467,0.37708424046157335
34,0.43568173394115545,0.39129887078273456
35,0.4416853179740033,0.39882102448248014
36,0.4457344770167358,0.4008308965081646
37,0.4459089103537181,0.4197240807187027
38,0.44863969225402345,0.4168114092371809
39,0.4578068722878433,0.42632345222759005
40,0.460749186128978,0.4379842333900719
41,0.46712752426540893,0.4417383178346488
42,0.47782344444535174,0.4602890916255471
43,0.477709490421142,0.45870195466916386
44,0.49059061873785476,0.46102684169718877
45,0.48957822742996576,0.47839242498280127
46,0.48901968933527207,0.49239799473571194
47,0.502983086821362,0.4925062809782552
48,0.501203120404547,0.509297728379148
49,0.508040785590478,0.5048433674669291
50,0.5149775622131239,0.5221640294954695
51,0.5177541810299795,0.5210064707852335
52,0.5162542875881543,0.5379476795899903
53,0.5270937021706371,0.5502069938247284
54,0.5285044150100052,0.5564068101486195
55,0.5359017260113786,0.5597135410118478
56,0.5436844137823932,0.5741645187930076
57,0.5398317846386014,0.5797791420511182
58,0.5513007357256915,0.586664348467437
59,0.5500407655708388,0.5956309048859555
60,0.561819751670328,0.6028041559363363
61,0.5643867976873519,0.6093054064300836
62,0.5725525102527178,0.6188300981515519
63,0.5695309559216525,0.6366630991952306
64,0.5791639977240733,0.6408186642393967
65,0.5843749545319704,0.6496172108914756
66,0.5927047848204359,0.6530492230622261
67,0.5905706210413674,0.6651109900676835
68,0.5954824215875744,0.6785452412033659
69,0.6047253742174226,0.6844005085116757
70,0.6006566632912417,0.6916892037097994
71,0.607628850633343,0.698956916036011
72,0.613007091047086,0.7008837296041538
73,0.6192110973251845,0.7087952279270539
74,0.6232462508181768,0.7240788113157448
75,0.6273604457167319,0.7342378736955126
76,0.6355778128468619,0.7361184589571229
77,0.6397605441650128,0.7515079919749651
78,0.6471563254662764,0.7595813944589509
79,0.6452830294515127,0.7698120804734033
80,0.6495209047446611,0.7717875767711884
81,0.6577692026594418,0.7867474557469731
82,0.6607257180515699,0.7923666312532159
83,0.6682130055341889,0.8038203171345961
84,0.6742219921885778,0.8142746586881082
85,0.6723938549409152,0.8205739517904068
86,0.681664368543669,0.8251266405845115
87,0.6861507640259944,0.8309340788304734
88,0.691430624603047,0.8389104171159093
89,0.6918061614451664,0.851704174224552
90,0.7002983821506867,0.8585637905634943
91,0.7081431285035487,0.8693058336728785
92,0.7127629138372642,0.8752508560078912
93,0.7169303358142974,0.8897312766365046
94,0.7206051821447366,0.8963066453080161
95,0.723582583979643,0.902146503518151
96,0.7339136143166982,0.9181124278638251
97,0.7320731559059324,0.9197957895571588
98,0.736841912171479,0.9312499313831617
99,0.7434695841083712,0.9377505593663585
100,0.7505542932268381,0.9461276607927445
101,0.7495776476109971,0.9469222509634855
102,0.7498227755428172,0.9502680163345201
103,0.7518498991601692,0.9510832230305917
104,0.7457194234170745,0.9458237012639745
105,0.7488376142471634,0.9536448224865537
106,0.7500815172006178,0.9508562741421319
107,0.7470154809864239,0.9501785526819492
108,0.7516973447470293,0.9497561815799649
109,0.7516298686861,0.9475737889452823
110,0.7472332866865146,0.9524136920318617
111,0.7497588377995393,0.9529361490226533
112,0.753756191149636,0.9496987146645605
113,0.748906699963398,0.95031941604228
114,0.7513763857212455,0.9510516129647768
115,0.7544937496190248,0.9519740559010468
116,0.7480065610709908,0.950224224277236
117,0.7519905620077086,0.953888386196295
118,0.7523716649625511,0.9503408407172471
119,0.751763540256301,0.9506095574798584
120,0.7562592554376734,0.9509760230699686
121,0.7505921437892049,0.9515589137478591
122,0.7541251070029186,0.9522767608341168
123,0.7501809603778119,0.9521276538677753
124,0.7529951512004358,0.9520744847229408
125,0.7532768421793875,0.9518912829341167
126,0.7462218086704775,0.9505322936916885
127,0.7527496578809234,0.9532815535786254
128,0.749902474348669,0.9493860178652835
129,0.7517865908358865,0.9516719829220921
130,0.7479388817417898,0.953230662330299
131,0.7537097513738338,0.951119862156048
132,0.7506403752971166,0.9526470183328609
133,0.7489463821911078,0.9506626670597967
134,0.7471228783031045,0.9537913959989461
135,0.7472854887661511,0.9505118126506547
136,0.7443840555298976,0.9497106298421915
137,0.7447377317057774,0.9506746524344198
138,0.7480593410581193,0.9529835324123045
139,0.7525570913063296,0.9506275180601134
140,0.7459113498928958,0.9503249600407974
141,0.7480666490840566,0.9544467241751482
142,0.7472342755875249,0.9502543774760684
143,0.7476728141498938,0.9491134608607843
144,0.7518889548087009,0.9518886111123114
145,0.7511956260272663,0.9494224198788516
146,0.7483196860795539,0.9496751943324613
147,0.7564398141962172,0.9522090990072053
148,0.7498504243622756,0.9494743671603798
149,0.7527021470930001,0.9542243305362065
150,0.7493980371457443,0.9495780726770262
151,0.7496420551461529,0.9555672154052757
152,0.7488028985191382,0.9494268026993897
153,0.7579005832474555,0.9521026625209061
154,0.7499538529950608,0.9515875571521222
155,0.7459364510781927,0.9513656532874706
156,0.7488725420677104,0.950062297085969
157,0.7480226482586546,0.9517493409507309
158,0.749386544439836,0.9515643345876377
159,0.7520276455636723,0.9480239511715025
160,0.751017214452403,0.9519095440029892
161,0.750561837608222,0.9529099493039483
162,0.7500075993799453,0.9498430300747597
163,0.7491670765609895,0.9518101523149639
164,0.7524523859786753,0.9522494971197436
165,0.7435112045449861,0.9545534761479199
166,0.7471875507228743,0.9532392788167959
167,0.7446145332468062,0.9524909446575792
168,0.7441214650776864,0.9478517226568394
169,0.745877868776204,0.9520676239034404
170,0.7457167148498509,0.9518854543641292
171,0.7535778011059,0.9515197728937926
172,0.7465033085177604,0.9515261914719924
173,0.7489652607023917,0.9525587711608863
174,0.7478703234605156,0.9497171132762589
175,0.7523184750494747,0.9501661256621687
176,0.751003718452108,0.9511874153846268
177,0.7512100848568741,0.9534052769679058
178,0.7488766902908631,0.95145755860498
179,0.7504819595131024,0.9505812596093012
180,0.7550598082916996,0.9538303335798539
181,0.7545597456384219,0.9502919871087303
182,0.7456049932511369,0.9543536896746586
183,0.7533780102400298,0.9526247410547214
184,0.7476160139256791,0.9539242291178757
185,0.7497717382534073,0.9510817340496402
186,0.751903439368468,0.9524062884011566
187,0.75119195459509,0.9511184974668638
188,0.7466807769218115,0.9498071433198255
189,0.7477902657725289,0.9494355017338166
190,0.7470395201572372,0.9529630944005649
191,0.7552800574884874,0.9521982046926354
192,0.7483698006689452,0.9519688079361566
193,0.7507392684448045,0.9524182377882404
194,0.7488021286489784,0.9492647712653215
195,0.7525191571075862,0.9522489863634513
196,0.750967812502401,0.9481264549941796
197,0.7465727284894741,0.9508804900609
198,0.7520510798376033,0.950645700304588
199,0.7540979162482034,0.952553441848633
200,0.7518115320688105,0.9496670328191473
201,0.7510021322521757,0.9497216335569741
202,0.7531450691357204,0.9536465148650722
203,0.7509051402079518,0.9507228158830828
204,0.7521450308020576,0.9536005512649762
205,0.7468065273331785,0.9510722312554378
206,0.7443615956823786,0.950956790469234
207,0.7505512187298514,0.9532415196618408
208,0.750112481905784,0.9498610350554596
209,0.7492434289930656,0.951473227951233
210,0.7493223332015434,0.9524150306437488
211,0.7523999483189473,0.9501809163419042
212,0.7486503855802065,0.9495508251185307
213,0.7482472185908503,0.9522216684742211
214,0.7506583963185841,0.9514705415225145
215,0.751663010480042,0.9509838768194032
216,0.7489475681339012,0.950615462450823
217,0.7534242830790054,0.9527812421835289
218,0.7440940762546918,0.9514122887930747
219,0.7538893430046231,0.9503674496555758
220,0.7507743399508103,0.9522249377839782
221,0.7521641186800413,0.9492024941805532
222,0.7477356960657644,0.9546539536478655
223,0.7484863555831842,0.9496227283272424
224,0.7552643037521802,0.9484639807047901
225,0.753872036608723,0.9517350830724881
226,0.751041171263681,0.948326226442733
227,0.7474986087204624,0.9508278702206119
228,0.7506319830982151,0.950013575629975
229,0.7538666955058199,0.952742590525082
230,0.7469737988839873,0.9491595442162416
231,0.749414205459321,0.9505740929229602
232,0.7476225113964898,0.9517607449363997
233,0.7556132661737536,0.9503822092583687
234,0.7521245378937194,0.949251854755022
235,0.7531474339398712,0.9519381158259909
236,0.7508173116464648,0.9520753005675876
237,0.74589154026219,0.9475965376835879
238,0.7467457805669367,0.9520743936435276
239,0.746677168444283,0.9513574853926424
240,0.7493385572239443,0.9517631225309912
241,0.7500624984426969,0.9495414492105807
242,0.7485488648685515,0.9518054639623592
243,0.7492534973508017,0.9508960263453013
244,0.7504517645793009,0.9512628214446199
245,0.7479783839482131,0.9537512279930995
246,0.7524711457848149,0.9533030254472685
247,0.7528126330156966,0.9490436803172274
248,0.74854118042862,0.9492347402049994
249,0.7551128957502514,0.952247161789512
250,0.7531782018012361,0.9516800498537803
251,0.7505993946181266,0.954317934891312
252,0.7530868968477396,0.9505543779470019
253,0.7490076451609816,0.9525632238481175
254,0.7522154892644288,0.9506466616551902
255,0.7488611366755533,0.953568071916021
256,0.7529670901539517,0.9488158224312859
257,0.7497402344291476,0.9535979428443407
258,0.745408433918106,0.9493017461745634
259,0.7505569418395257,0.9503331006963015
260,0.7466162157329107,0.9493089925586351
261,0.7479015493541986,0.951568827204508
262,0.7516266176576798,0.9503976428450817
263,0.7468773745734881,0.9517922634934429
264,0.7560096243038114,0.9513282939552703
265,0.7545924904733604,0.952182770274612
266,0.7485107228934911,0.950589773634277
267,0.7477276577776131,0.9495993424618547
268,0.7480070136157362,0.9497243020321118
269,0.7472678837778325,0.9494245836284415
270,0.7470143774742779,0.9469616196936499
271,0.748415031975413,0.9481702112857876
272,0.7515738263959543,0.9493261592334428
273,0.7451427766532523,0.9487590091784895
274,0.7489565581885493,0.9528480271151905
275,0.750903691212275,0.9520747044311697
276,0.746857510160325,0.9527233165678779
277,0.754786540874272,0.949753382443543
278,0.7566879172082239,0.9509501232057702
279,0.7498894149051533,0.9509119013866527
280,0.750194057676947,0.9553106191937014
281,0.7547934345056969,0.9501149326499724
282,0.7530730368480016,0.9524172561615373
283,0.7445467354523256,0.9528131909407404
284,0.7532803728861684,0.9516658729880905
285,0.7442032964743918,0.952456969790759
286,0.7515343649096381,0.9490675455189446
287,0.7556416355333324,0.9525800603869662
288,0.746127047954011,0.9500929565241287
289,0.7500857633669336,0.9516053320879435
290,0.7532920137149419,0.9528670845771913
291,0.7463606673042978,0.9523922881343776
292,0.7527378107633189,0.951478947994583
293,0.756487469467489,0.9521038963682432
294,0.7553794416980446,0.9495560052232875
295,0.7540869720991763,0.9509399494273216
296,0.7476552020784709,0.9511237784943577
297,0.7486460655825675,0.9519869575083877
298,0.751874364391623,0.9498300759612551
299,0.7503221743717104,0.9508632212661431
300,0.7498640103938,0.9512313614403533
