distance,BB8401,E9101,BB8402,E9102
44,1.282352001922133,5.1333620988451045,7.123032701140092,1.4393985821441801
45,1.3675324412048366,5.4248026223174985,7.4807020125521495,1.4675297684872906
46,1.3224676715012333,5.518448792313532,7.778947336362127,1.4597151420107402
47,1.2765350486738374,5.873759227942855,8.445700357168265,1.4751888268391722
48,1.2921691327587654,5.812819869822146,8.384498651604492,1.554139173494544
49,1.362762772804082,6.146960728280266,8.913183349953334,1.6385735601214102
50,1.389655519953709,6.04326777963148,9.26560956586054,1.7588924515988178
51,1.3989621702887483,6.5758204557178,9.569217684560751,1.6156279336723913
52,1.5080642355274698,6.535454500976843,9.743623721259327,1.7403193047357661
53,1.4299836562964132,6.757304672908153,10.39424824495618,1.7131406488268466
54,1.4893149639301155,6.915119310882806,11.015786444332258,1.8493174046402243
55,1.5342048389767255,7.185156389080146,11.279734614683228,1.8766796186550592
56,1.5100154570398892,7.578908207868115,11.704891220427697,1.7991360475170783
57,1.5320980847333212,7.649458777248802,11.963923337175125,1.925123733536255
58,1.4914602500409417,7.931234774659652,12.909126114336114,2.043631809095803
59,1.5213715682510163,8.25481648444035,13.214660816088736,2.0714700741351715
60,1.519026049859735,8.29213585488911,13.915035112848791,2.137699158700522
61,1.61388670312017,8.624690951817636,14.451737304729445,2.2743311987924355
62,1.5813581214197105,9.11170242299887,14.888188333302542,2.2902977962426245
63,1.7381246906909416,9.329547654783802,15.864340762205462,2.323938448128273
64,1.650307605503561,9.561611228177808,16.771116505514595,2.4768508507999374
65,1.7517515877436676,10.184158285136595,17.105511728102798,2.5382028640456715
66,1.7119541783119714,10.206661127672279,18.012158878122836,2.6149659459229513
67,1.7316445570195136,10.691316643389653,18.842813636614686,2.5916643984626213
68,1.8583801317646256,11.036610666581643,19.410848030643713,2.7232673652675947
69,1.951026882097984,11.132242797189848,20.26126345408744,2.9377614262830436
70,1.8572656768565425,11.628922901382845,20.971182527422652,2.89714528864078
71,2.0119317787905255,12.299162106040997,21.921335001893535,3.1269895054824652
72,1.9795142617358914,12.38934434658654,23.338644273980968,3.251540325879469
73,2.010134428030281,13.052349875999898,23.75909015345343,3.324158427008921
74,2.0400697740102327,13.300081756438548,24.79682308854221,3.547807345129518
75,2.150066274423936,13.746216824908405,25.62398721011422,3.730250173958612
