distance,BB84,E91
1,4.0,3.0
2,3.0,4.0
3,3.0,3.0
4,5.0,3.0
5,4.0,3.0
6,3.0,2.0
7,4.0,3.0
8,4.0,5.0
9,6.0,2.0
10,5.0,4.0
11,3.0,2.0
12,1.0,3.0
13,4.0,3.0
14,4.0,4.0
15,4.0,2.0
16,6.0,2.0
17,6.0,4.0
18,4.0,1.0
19,2.0,3.0
20,3.0,2.0
