distance,BB84,E91
1,-0.5600815591068514,-0.9935503900924076
2,-0.5499729519102833,-0.9619260061653123
3,-0.5422653298489252,-0.9189284950824637
4,-0.5313644976753019,-0.8907057223564018
5,-0.5220808092145784,-0.8723077270143133
6,-0.5198239209267251,-0.8471164227347299
7,-0.5123025868648146,-0.8070047977424659
8,-0.5042612149128027,-0.7897045426409961
9,-0.4961868191347735,-0.7723771769080512
10,-0.49225069426539175,-0.7409492378178862
11,-0.48638226120755734,-0.7155528018867808
12,-0.4817939224250711,-0.705001457644541
13,-0.47037654734992523,-0.7005092851968798
14,-0.46897098740178406,-0.6736032058819416
15,-0.4553349073035372,-0.6496820573540747
16,-0.4562124655485184,-0.6387590742640765
17,-0.44905510714522096,-0.6289677375218762
18,-0.4447071481651696,-0.6002422092369994
19,-0.4361629186490287,-0.5961731425528973
20,-0.4314545629413037,-0.5736331692669399
21,-0.424350938113867,-0.5575355689403984
22,-0.4232706269659317,-0.5430316834409322
23,-0.4161380274488909,-0.5407085027150997
24,-0.411951526567378,-0.5295661304001466
25,-0.40332331428621254,-0.5149721247017287
26,-0.3986797953952705,-0.5089180748418508
27,-0.3948448976206236,-0.49116603733694725
28,-0.3950815247640426,-0.4823028155157955
29,-0.3874839485539972,-0.46496472659768573
30,-0.3801188052708329,-0.4598553495261254
31,-0.37463179936262586,-0.44153681051542404
32,-0.37081377871423304,-0.4341255772103617
33,-0.367888554028602,-0.4246719216367576
34,-0.3571532640978977,-0.4199290856304838
35,-0.3589338509555852,-0.4078272046537838
36,-0.3558507710699032,-0.3991630567570777
37,-0.34551235191065627,-0.38913307617823883
38,-0.3437585912924729,-0.38313609821796085
39,-0.3409910951528721,-0.3709476748361168
40,-0.33085578382238423,-0.36398741429221065
41,-0.33159550339921623,-0.3526150490560101
42,-0.3216964476507828,-0.34768142634515486
43,-0.3195072684034683,-0.3354245178987904
44,-0.32184827444914366,-0.32795808860164993
45,-0.3112528353227386,-0.32088482158087583
46,-0.3088098469199633,-0.3132440182533928
47,-0.3019562124324963,-0.3088721631222655
48,-0.29590147227843916,-0.2990187345697453
49,-0.2947089513861861,-0.2902978108722365
