distance,BB84,E91
1,-0.45781609952427577,-0.5797835966168102
2,-0.5548809136324931,-0.8553172051959429
3,-0.37238590419964945,-0.4471580313422192
4,-0.28766603410599967,-0.43669259766405427
5,-0.3309932190414244,-0.338818556553381
6,-0.3748162098248999,-0.36469907553335845
7,-0.3610279253392666,-0.35218251811136253
8,-0.24667233334138852,-0.28254658996996806
9,-0.2319490765206822,-0.21208891232720012
10,-0.2367890994092929,-0.18073616410144483
11,-0.25134221147487373,-0.16481024864599217
12,-0.2311388253865867,-0.17107045768063045
13,-0.16106226869056164,-0.11868978733129841
14,-0.1796078327785184,-0.11809931207799451
15,-0.18234020833268275,-0.09426991684184799
16,-0.26324143477458145,-0.07716595481229924
17,-0.13167211926726832,-0.04139268515822506
18,-0.10720996964786837,-0.021719249693236308
19,-0.13587872267231277,-0.03300026010292532
20,-0.0791812460476248,-0.03476210625921192
21,-0.09848640124301147,-0.03300026010292532
22,-0.12493873660829995,-0.01930515519538663
23,-0.09691001300805639,-0.01930515519538663
24,-0.09848640124301147,-0.03300026010292532
25,-0.16331697101925238,-0.03891806603036967
26,-0.12493873660829995,-0.01046543367816498
27,-0.08051959681988705,-0.010219165181686082
28,-0.1408154987071381,-0.03140846425162414
29,-0.12271727661434192,-0.0377885608893998
30,-0.1391791757229102,-0.008954842652926454
31,-0.13211732123542333,-0.036212172654444715
32,-0.146128035678238,-0.01888534416037376
33,-0.10720996964786837,-0.010219165181686082
34,-0.13353890837021748,-0.035715552266534535
35,-0.2041199826559248,-0.022862882959504227
36,-0.063051745747089,-0.010995384301463193
37,-0.10823304310544726,-0.027152246043614773
38,-0.16914239910035345,-0.04240384855308735
39,-0.12104369272477575,0.0
40,-0.11598389395537351,-0.009340026254143404
41,-0.13167211926726832,-0.009759837289156262
42,-0.11763949786680053,-0.03066881976645196
43,-0.18966406624495508,-0.036983566253169974
44,-0.18208162274486872,-0.011581872549815147
45,-0.14865301070874162,-0.03300026010292532
46,-0.17929639893089266,-0.011899223299707707
47,-0.06908091914329906,-0.017728766960431602
48,-0.10179893310003742,-0.02928937610198753
49,-0.12057393120584987,-0.03218468337140124
50,-0.12493873660829995,-0.01974405819575713
51,-0.14187715852457958,0.0
52,-0.12257200332919299,-0.02928937610198753
53,-0.09214622321199246,-0.04042865705560819
54,-0.11394335230683675,-0.010995384301463193
55,-0.14187715852457958,-0.02068459885985102
56,-0.1446827948040571,-0.0434656937810903
57,-0.14483356532523925,-0.01888534416037376
58,-0.10534318054491922,-0.009340026254143404
59,-0.17254597829103155,-0.021189299069938095
60,-0.16331697101925238,-0.010219165181686082
61,-0.10645533091428679,-0.026328938722349152
62,-0.1558878729673943,-0.02068459885985102
63,-0.1434221423023131,-0.021189299069938095
64,-0.11089565922483145,-0.01888534416037376
65,-0.10645533091428679,-0.07058107428570728
66,-0.09691001300805639,-0.023481095849522914
67,-0.1796078327785184,-0.045757490560675115
68,-0.1474460776061512,-0.01888534416037376
69,-0.13353890837021748,-0.01974405819575713
70,-0.10219560946974024,-0.02020338608828695
