distance,BB84,E91
20,-0.3756636139608854,-0.3010299956639812
40,-0.3309932190414244,-0.10914446942506803
60,-0.41017446508904926,-0.47712125471966244
80,-0.36797678529459443,-0.24303804868629447
100,-0.3309932190414244,-0.27300127206373764
120,-0.3590219426416679,-0.17609125905568127
140,-0.36797678529459443,-0.26884531229257996
160,-0.32735893438633035,-0.1549019599857432
180,-0.47712125471966244,-0.26324143477458145
200,-0.3309932190414244,-0.13830269816628143
220,-0.5228787452803376,-0.17609125905568127
240,-0.18708664335714442,-0.104735350520013
260,-0.1597008428675119,-0.1549019599857432
280,-0.26884531229257996,-0.13830269816628143
300,-0.25527250510330607,-0.1597008428675119
320,-0.1597008428675119,-0.12493873660829995
340,-0.3309932190414244,-0.19629464514396822
360,-0.3010299956639812,-0.06694678963061322
380,-0.3979400086720376,-0.1597008428675119
400,-0.3756636139608854,0.0
420,-0.3590219426416679,-0.17609125905568127
440,-0.1918855262389131,-0.12493873660829995
460,-0.32735893438633035,-0.07255066714861173
480,-0.45229767099463025,-0.1918855262389131
500,-0.21387981994508098,-0.08715017571890014
520,-1.1139433523068367,0.0
540,-0.2304489213782739,-0.0791812460476248
560,-0.36797678529459443,-0.06214790674884446
580,-0.3010299956639812,-0.06694678963061322
600,-0.15126767533064908,-0.19629464514396822
620,-0.3590219426416679,-0.06694678963061322
640,-0.09691001300805639,0.0
660,-0.11650556907143719,-0.045757490560675115
680,-0.12493873660829995,0.0
700,-0.23736091579460392,-0.12493873660829995
720,-0.12493873660829995,0.0
740,-0.36797678529459443,0.0
760,-0.146128035678238,0.0
780,-0.32735893438633035,-0.09691001300805639
800,-0.16272729749769974,0.0
820,-0.2218487496163564,0.0
840,-0.2218487496163564,-0.0377885608893998
860,-0.07255066714861173,-0.04139268515822506
880,-0.3590219426416679,0.0
900,-0.11650556907143719,0.0
920,-0.146128035678238,-0.0791812460476248
940,-0.2304489213782739,-0.045757490560675115
960,-0.12493873660829995,0.0
980,-0.08432088570003593,0.0
1000,-0.278753600952829,0.0
1020,-0.18905623622004886,0.0
1040,-0.1549019599857432,-0.0791812460476248
1060,-0.17609125905568127,0.0
1080,-0.18905623622004886,0.0
1100,-0.057991946977686754,-0.10914446942506803
1120,-0.104735350520013,0.0
1140,-0.27300127206373764,-0.0377885608893998
1160,-0.2041199826559248,-0.0377885608893998
1180,-0.2218487496163564,0.0
1200,-0.18905623622004886,0.0
1220,-0.10914446942506803,-0.045757490560675115
1240,-0.16272729749769974,-0.045757490560675115
1260,-0.17609125905568127,0.0
1280,-0.06694678963061322,0.0
1300,-0.104735350520013,0.0
1320,-0.2218487496163564,0.0
1340,-0.12493873660829995,0.0
1360,-0.0543576623225927,-0.04139268515822506
1380,-0.0377885608893998,0.0
1400,-0.2304489213782739,0.0
1420,-0.11650556907143719,0.0
1440,-0.07463361829690421,0.0
1460,-0.1918855262389131,0.0
1480,-0.17609125905568127,-0.05115252244738131
1500,-0.14132915279646932,0.0
1520,-0.10266234189714771,0.0
1540,-0.02996322337744321,0.0
1560,-0.1918855262389131,0.0
1580,-0.2041199826559248,0.0
1600,-0.07255066714861173,0.0
1620,-0.10914446942506803,0.0
1640,-0.2304489213782739,-0.045757490560675115
1660,-0.104735350520013,0.0
1680,-0.18905623622004886,0.0
1700,-0.05115252244738131,0.0
1720,-0.10914446942506803,-0.04139268515822506
1740,-0.10266234189714771,0.0
1760,-0.12493873660829995,0.0
1780,-0.13469857389745624,-0.0377885608893998
1800,-0.2304489213782739,-0.04139268515822506
1820,-0.06214790674884446,0.0
1840,-0.104735350520013,-0.03218468337140124
1860,-0.104735350520013,0.0
1880,-0.104735350520013,0.0
1900,-0.2304489213782739,0.0
1920,-0.16272729749769974,-0.045757490560675115
1940,-0.13262556527459096,-0.03218468337140124
1960,-0.057991946977686754,0.0
1980,-0.12493873660829995,-0.08715017571890014
