distance,BB84,E91
1,0.28728231106108626,0.09874834887789952
2,0.29179808409647834,0.10805654283530117
3,0.29167742784643114,0.12592109658808529
4,0.2986988725521923,0.12823662521498386
5,0.2953721796844208,0.13627837946319127
6,0.30431451113561203,0.1425508029956345
7,0.31841480272924383,0.15535364344305988
8,0.3185284322496813,0.15797601386594715
9,0.32396564349919094,0.17220372914515247
10,0.32717719518839233,0.17725342299970542
11,0.3288796283861544,0.18762220283818462
12,0.3275595568670303,0.19697503550433107
13,0.34007039254693466,0.2092195595901991
14,0.34255809334052045,0.21015301221250607
15,0.34475639614250886,0.2173824585071263
16,0.3516882954829029,0.23159959491335932
17,0.35640469916525214,0.2447031023259093
18,0.36919678482026536,0.24672141106481718
19,0.37074805841120745,0.2608376919855855
20,0.37629730189336913,0.2741830675137135
21,0.3722669634555663,0.2751828603481328
22,0.3818971450939142,0.2761224351545753
23,0.3852987989516198,0.28515719400289163
24,0.38949695422045294,0.29994202981398127
25,0.3930474946797443,0.3017271354927351
26,0.3986171335088725,0.31076911697175724
27,0.4055388627367064,0.32409336093699265
28,0.4112740089833727,0.3363891956590227
29,0.40604493637874645,0.34606047735112067
30,0.4192724560355495,0.34873870319694733
31,0.4211138128448099,0.35851746007161983
32,0.4237254439383009,0.3587970157765737
33,0.428745409685688,0.37576805756428283
34,0.4454260437735772,0.3832571086933176
35,0.44132325826067487,0.39042689964172644
36,0.43964702335599604,0.3907501632497371
37,0.4495703968951975,0.41685301371664457
38,0.4539501230994166,0.4182088553458106
39,0.46093877041145903,0.4301888475060419
40,0.4598122073652182,0.429383522691345
41,0.466954988556861,0.44208327074348164
42,0.46595806325060524,0.4517810761618872
43,0.47666241439054874,0.4635773770086152
44,0.484044579116608,0.45553102704822257
45,0.48379341544051274,0.4735198007815945
46,0.4879321922793674,0.4852747942712215
47,0.4946764111894244,0.49561083004983525
48,0.4989730905135866,0.5012606920670022
49,0.5017760033869032,0.5076744186385445
50,0.5077765790287824,0.5321433345478233
51,0.5134758698981217,0.5264033031992842
52,0.5267407464323586,0.535729963188218
53,0.5330717721288237,0.5440781468533866
54,0.5270592705175682,0.5611984428924884
55,0.5427032600287363,0.5681110888629148
56,0.5361069366836273,0.5777207895057408
57,0.5445775978809632,0.582577211223538
58,0.5398979516078204,0.5958328530330099
59,0.5513958343857502,0.6015836789843592
60,0.5542675105886148,0.6039380474638133
61,0.5626648520753199,0.6135991824481649
62,0.5739467994947325,0.624267556069832
63,0.5748406277327437,0.620482958759501
64,0.5731271227560566,0.6296894925799519
65,0.5762719253590441,0.6463750234851685
66,0.5830577765143338,0.6542528830700935
67,0.5930240030615614,0.6630572290130856
68,0.5882912372812692,0.6800209068050223
69,0.5973588865484796,0.6850359177631168
70,0.6041614010337244,0.6916400170250337
71,0.6101517172610618,0.7003793785811679
72,0.612121936804363,0.7004053242153546
73,0.6199674053928452,0.7229332704483435
74,0.6234994959207291,0.7228129079189058
75,0.6215630583132612,0.72872162836802
76,0.6310767516880522,0.7473502262324567
77,0.6439122488593939,0.7429131055942712
78,0.6428607382740972,0.7613640762697516
79,0.649953292488133,0.7645368863396999
80,0.6533929014040251,0.7816919529709526
81,0.6543296171373583,0.7793201527532259
82,0.6644830475263046,0.7958411955967876
83,0.6725331981698094,0.8076724941598173
84,0.6707147471175703,0.808349425025484
85,0.6808553117183681,0.8242683533517183
86,0.6838005410191879,0.8274519002793309
87,0.6850407161386266,0.8432938248325912
88,0.696202048701941,0.8465580089886481
89,0.6963378487614481,0.8534126309334519
90,0.6975704268937862,0.8653550911046506
91,0.7054882013330568,0.8722627096242084
92,0.7024078086448,0.8776825502436256
93,0.7198197246991992,0.8860324718728055
94,0.7171514905506722,0.9006904794092256
95,0.7250637745425043,0.8956198708995062
96,0.7358464621851871,0.9110123012055972
97,0.7296230109561034,0.922206559566243
98,0.7358920859040836,0.9268909227126221
99,0.7448930519231439,0.9394154858289124
100,0.7490839269782948,0.9439797724831199
101,0.7497553441953387,0.9502252076483613
102,0.7483866629938983,0.9493803415797889
103,0.7481331886274432,0.9478073648573405
104,0.7591986431981312,0.9535638638829392
105,0.7486344619672267,0.9504497079957802
106,0.7501191589366469,0.9502549514668547
107,0.7509709693804082,0.9496429739103861
108,0.7520793649246946,0.9501259687092758
109,0.7537112984073912,0.9498765584498787
110,0.7488224011099993,0.9469489101857159
111,0.7546111988662882,0.9511095332862959
112,0.7521822007272289,0.9498776677901504
113,0.7522106857450737,0.9492654032622135
114,0.7499817150356195,0.9532573706546699
115,0.7474235582682439,0.9492087373557376
116,0.7452553470909935,0.9529957213634838
117,0.7494944481093637,0.9474522135607697
118,0.753670328130073,0.9518434916429962
119,0.7483122887228862,0.9511773974543307
120,0.7490432803017627,0.9532255096600175
121,0.7536602509488035,0.9550678356094988
122,0.7489368366961942,0.947117564206437
123,0.7475925750040113,0.9526190207853813
124,0.747573662211477,0.9536543427715353
125,0.7531368565130308,0.9530369363099754
126,0.7544801705357517,0.9509686649861058
127,0.7507945086176074,0.9540260456649843
