distance,BB84,E91
20,0.42105263157894735,0.5
40,0.4666666666666667,0.7777777777777778
60,0.3888888888888889,0.3333333333333333
80,0.42857142857142855,0.5714285714285714
100,0.4666666666666667,0.5333333333333333
120,0.4375,0.6666666666666666
140,0.42857142857142855,0.5384615384615384
160,0.47058823529411764,0.7
180,0.3333333333333333,0.5454545454545454
200,0.4666666666666667,0.7272727272727273
220,0.3,0.6666666666666666
240,0.65,0.7857142857142857
260,0.6923076923076923,0.7
280,0.5384615384615384,0.7272727272727273
300,0.5555555555555556,0.6923076923076923
320,0.6923076923076923,0.75
340,0.4666666666666667,0.6363636363636364
360,0.5,0.8571428571428571
380,0.4,0.6923076923076923
400,0.42105263157894735,1.0
420,0.4375,0.6666666666666666
440,0.6428571428571429,0.75
460,0.47058823529411764,0.8461538461538461
480,0.35294117647058826,0.6428571428571429
500,0.6111111111111112,0.8181818181818182
520,0.07692307692307693,1.0
540,0.5882352941176471,0.8333333333333334
560,0.42857142857142855,0.8666666666666667
580,0.5,0.8571428571428571
600,0.7058823529411765,0.6363636363636364
620,0.4375,0.8571428571428571
640,0.8,1.0
660,0.7647058823529411,0.9
680,0.75,1.0
700,0.5789473684210527,0.75
720,0.75,1.0
740,0.42857142857142855,1.0
760,0.7142857142857143,1.0
780,0.47058823529411764,0.8
800,0.6875,1.0
820,0.6,1.0
840,0.6,0.9166666666666666
860,0.8461538461538461,0.9090909090909091
880,0.4375,1.0
900,0.7647058823529411,1.0
920,0.7142857142857143,0.8333333333333334
940,0.5882352941176471,0.9
960,0.75,1.0
980,0.8235294117647058,1.0
1000,0.5263157894736842,1.0
1020,0.6470588235294118,1.0
1040,0.7,0.8333333333333334
1060,0.6666666666666666,1.0
1080,0.6470588235294118,1.0
1100,0.875,0.7777777777777778
1120,0.7857142857142857,1.0
1140,0.5333333333333333,0.9166666666666666
1160,0.625,0.9166666666666666
1180,0.6,1.0
1200,0.6470588235294118,1.0
1220,0.7777777777777778,0.9
1240,0.6875,0.9
1260,0.6666666666666666,1.0
1280,0.8571428571428571,1.0
1300,0.7857142857142857,1.0
1320,0.6,1.0
1340,0.75,1.0
1360,0.8823529411764706,0.9090909090909091
1380,0.9166666666666666,1.0
1400,0.5882352941176471,1.0
1420,0.7647058823529411,1.0
1440,0.8421052631578947,1.0
1460,0.6428571428571429,1.0
1480,0.6666666666666666,0.8888888888888888
1500,0.7222222222222222,1.0
1520,0.7894736842105263,1.0
1540,0.9333333333333333,1.0
1560,0.6428571428571429,1.0
1580,0.625,1.0
1600,0.8461538461538461,1.0
1620,0.7777777777777778,1.0
1640,0.5882352941176471,0.9
1660,0.7857142857142857,1.0
1680,0.6470588235294118,1.0
1700,0.8888888888888888,1.0
1720,0.7777777777777778,0.9090909090909091
1740,0.7894736842105263,1.0
1760,0.75,1.0
1780,0.7333333333333333,0.9166666666666666
1800,0.5882352941176471,0.9090909090909091
1820,0.8666666666666667,1.0
1840,0.7857142857142857,0.9285714285714286
1860,0.7857142857142857,1.0
1880,0.7857142857142857,1.0
1900,0.5882352941176471,1.0
1920,0.6875,0.9
1940,0.7368421052631579,0.9285714285714286
1960,0.875,1.0
1980,0.75,0.8181818181818182
