distance,BB84,E91
98,-0.13672056715640676,-0.06424089625468825
99,-0.11918640771920865,-0.01489155540134505
100,-0.11495451570169903,-0.023737846954785886
101,-0.11359881085131802,-0.016186761093275277
102,-0.10664995089599023,-0.01639041618816937
103,-0.10681830166830546,-0.021994293706167876
104,-0.158996961867559,-0.0053288335050669456
105,-0.14680188295369367,-0.009240656734912629
106,-0.1024525884606129,-0.021189299069938095
107,-0.1386934264714525,-0.008686179185092667
108,-0.15072378736738715,-0.009759837289156262
109,-0.1284270644541213,-0.020441160242544647
110,-0.10023795635698392,-0.03360860098108016
111,-0.104735350520013,-0.017728766960431602
112,-0.12831847725968057,-0.03218468337140124
113,-0.09437274494269617,0.0
114,-0.10534318054491922,-0.03360860098108016
115,-0.16074356721452665,-0.0434656937810903
116,-0.11257764526346203,-0.021189299069938095
117,-0.1446827948040571,-0.0377885608893998
118,-0.13555771261859392,-0.010100326904325779
119,-0.12493873660829995,-0.02996322337744321
120,-0.15336644460215734,-0.012964977164367649
121,-0.10198953853733142,-0.0053288335050669456
122,-0.08788751797055461,-0.025705400234901855
123,-0.1391791757229102,-0.005829543660723844
124,-0.11101441626191358,-0.03066881976645196
125,-0.11234960930027943,-0.01424043911461023
126,-0.10354059190706953,-0.025404579774094698
127,-0.11918640771920865,-0.01598810538413032
128,-0.10023795635698392,-0.03179183442385129
129,-0.1702617153949574,-0.005532488599961007
130,-0.11058971029924894,-0.021719249693236308
131,-0.16806340604371406,-0.028963695935316617
132,-0.10626833651660642,-0.015794267183231903
133,-0.10354059190706953,-0.02093390683564301
134,-0.1306758673562582,-0.011429461780781828
135,-0.14424389180368663,-0.03557615426119608
136,-0.13167211926726832,-0.025110720583031137
137,-0.14956121151663201,-0.041892161328177094
138,-0.1398790864012365,-0.009984220906600895
139,-0.08715017571890014,-0.0352323764534066
140,-0.10863622538590048,-0.03732432302381235
141,-0.12388334245123458,-0.021719249693236308
142,-0.10339905875219026,-0.020441160242544647
143,-0.1549019599857432,-0.010723865391773113
144,-0.13786862068696282,-0.020441160242544647
145,-0.1304995613895194,-0.04292820054181086
146,-0.09177037335564533,-0.04292820054181086
147,-0.12608011566710908,-0.02601343236491797
148,-0.13469857389745624,-0.021189299069938095
149,-0.1189975429708948,-0.029158228741213422
150,-0.1306758673562582,-0.01598810538413032
